"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","MOTIVOPS1","Motivi della chiamata","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD","Nord-est","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",28,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",24,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",14,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",15,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",389,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",451,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",437,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",413,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",465,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",452,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",7,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",17,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",16,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",8,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",17,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",16,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",3,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",4,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",3,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",4,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",6,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",3,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",6,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",3,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",4,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",3,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",5,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",3,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",7,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",19,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",30,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",27,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",26,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",30,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",28,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",5,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",11,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",2,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",5,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",11,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",2,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",103,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",124,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",122,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",104,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",125,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",122,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITD3","Veneto","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITD3","Veneto","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",3,,
"ITD3","Veneto","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITD3","Veneto","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",3,,
"ITD3","Veneto","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",10,,
"ITD3","Veneto","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",14,,
"ITD3","Veneto","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",10,,
"ITD3","Veneto","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",13,,
"ITD3","Veneto","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",16,,
"ITD3","Veneto","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",13,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",4,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",2,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",17,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",15,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",22,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",21,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",17,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",24,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",19,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",29,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",34,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",19,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",29,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",34,,
"ITD3","Veneto","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITD3","Veneto","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",5,,
"ITD3","Veneto","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",3,,
"ITD3","Veneto","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",6,,
"ITD3","Veneto","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",3,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITD3","Veneto","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITD3","Veneto","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITD3","Veneto","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITD3","Veneto","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",2,,
